database,report_round,year_quarter,report_n,core_anaphylaxis_n,core_anaphylaxis_percent,purpose
JADER,01,2004・第一,2030,113,5.566502463054187,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2022・第一,140,1,0.7142857142857143,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2022・第一,97,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2022・第一,51,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2022・第一,45,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2022・第一,24,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2022・第一,16,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2022・第一,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2022・第一,12,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2022・第一,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2022・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2022・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2022・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2022・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,27,2022・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,34,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,41,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,43,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,45,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,50,2022・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2022・第三,9049,179,1.9781191291855453,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2022・第三,5294,155,2.927842840952021,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2022・第三,2429,97,3.9934129271305063,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2022・第三,960,31,3.2291666666666665,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2022・第三,436,8,1.834862385321101,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2022・第三,252,2,0.7936507936507936,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2022・第三,116,1,0.8620689655172413,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2022・第三,71,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2022・第三,45,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2022・第三,27,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2022・第三,11,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2022・第三,12,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2022・第三,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2022・第三,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2022・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2022・第三,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2022・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2022・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2022・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2022・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,27,2022・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2022・第二,8474,152,1.7937219730941705,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2022・第二,5201,141,2.711017112093828,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2022・第二,2256,98,4.343971631205674,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2022・第二,942,24,2.5477707006369426,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2022・第二,417,5,1.1990407673860912,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2022・第二,220,3,1.3636363636363635,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2022・第二,123,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2022・第二,79,1,1.2658227848101267,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2022・第二,51,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2022・第二,40,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2022・第二,17,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2022・第二,14,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2022・第二,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2022・第二,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2022・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2022・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2022・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2022・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2022・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2022・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2022・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,34,2022・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2022・第四,7850,164,2.089171974522293,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2022・第四,4592,112,2.4390243902439024,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2022・第四,2214,79,3.5682023486901535,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2022・第四,961,25,2.6014568158168574,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2022・第四,402,8,1.9900497512437811,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2022・第四,227,4,1.7621145374449338,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2022・第四,112,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2022・第四,76,1,1.3157894736842106,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2022・第四,35,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2022・第四,26,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2022・第四,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2022・第四,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2022・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2022・第四,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2022・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2022・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2022・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2022・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2022・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2022・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2023・第一,7528,181,2.404357066950053,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2023・第一,4651,106,2.2790797677918726,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2023・第一,2219,86,3.875619648490311,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2023・第一,859,16,1.8626309662398137,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2023・第一,397,3,0.7556675062972292,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2023・第一,207,1,0.4830917874396135,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2023・第一,117,2,1.7094017094017093,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2023・第一,87,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2023・第一,39,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2023・第一,26,1,3.8461538461538463,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2023・第一,19,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2023・第一,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2023・第一,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2023・第一,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2023・第一,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2023・第一,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2023・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2023・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2023・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2023・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2023・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2023・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2023・第三,8828,205,2.322156773901223,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2023・第三,5192,136,2.6194144838212634,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2023・第三,2280,103,4.517543859649122,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2023・第三,942,23,2.4416135881104033,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2023・第三,375,8,2.1333333333333333,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2023・第三,195,4,2.051282051282051,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2023・第三,117,2,1.7094017094017093,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2023・第三,64,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2023・第三,39,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2023・第三,18,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2023・第三,9,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2023・第三,12,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2023・第三,11,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2023・第三,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2023・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2023・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2023・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2023・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,34,2023・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2023・第二,7495,198,2.6417611741160774,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2023・第二,4615,114,2.470205850487541,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2023・第二,2208,73,3.306159420289855,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2023・第二,899,20,2.2246941045606228,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2023・第二,405,4,0.9876543209876543,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2023・第二,189,2,1.0582010582010581,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2023・第二,108,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2023・第二,53,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2023・第二,39,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2023・第二,20,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2023・第二,21,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2023・第二,14,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2023・第二,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2023・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2023・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2023・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2023・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2023・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2023・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2023・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2023・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,36,2023・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2023・第四,7065,135,1.910828025477707,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2023・第四,4339,103,2.3738188522701082,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2023・第四,1949,75,3.8481272447408927,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2023・第四,841,29,3.4482758620689653,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2023・第四,297,2,0.6734006734006734,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2023・第四,157,2,1.2738853503184713,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2023・第四,74,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2023・第四,49,1,2.0408163265306123,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2023・第四,32,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2023・第四,16,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2023・第四,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2023・第四,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2023・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2023・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2023・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2023・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2023・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2023・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2023・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2024・第一,8037,192,2.388951101157148,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2024・第一,4501,114,2.5327704954454564,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2024・第一,2062,77,3.734238603297769,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2024・第一,800,13,1.625,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2024・第一,294,5,1.7006802721088434,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2024・第一,161,6,3.7267080745341614,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2024・第一,74,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2024・第一,50,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2024・第一,26,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2024・第一,17,1,5.882352941176471,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2024・第一,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2024・第一,12,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2024・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2024・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2024・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2024・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2024・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2024・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2024・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2024・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2024・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2024・第三,9281,201,2.165714901411486,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2024・第三,5559,137,2.464472027343047,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2024・第三,2479,104,4.195240016135538,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2024・第三,849,16,1.8845700824499412,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2024・第三,308,3,0.974025974025974,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2024・第三,152,3,1.9736842105263157,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2024・第三,74,1,1.3513513513513513,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2024・第三,43,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2024・第三,14,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2024・第三,13,1,7.6923076923076925,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2024・第三,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2024・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2024・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2024・第三,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2024・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2024・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2024・第二,8498,198,2.3299599905860204,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2024・第二,4455,100,2.244668911335578,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2024・第二,2021,85,4.205838693715982,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2024・第二,776,24,3.0927835051546393,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2024・第二,301,3,0.9966777408637874,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2024・第二,130,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2024・第二,73,1,1.36986301369863,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2024・第二,50,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2024・第二,25,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2024・第二,16,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2024・第二,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2024・第二,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2024・第二,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2024・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2024・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2024・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2024・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2024・第四,7757,148,1.9079541059688023,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2024・第四,4268,77,1.8041237113402062,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2024・第四,1942,80,4.11946446961895,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2024・第四,657,20,3.0441400304414,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2024・第四,258,2,0.7751937984496124,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2024・第四,87,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2024・第四,40,2,5.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2024・第四,25,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2024・第四,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2024・第四,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2024・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2024・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2025・第一,9084,190,2.0915896081021574,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2025・第一,4566,105,2.299605781865966,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2025・第一,1903,109,5.727798213347346,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2025・第一,630,33,5.238095238095238,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2025・第一,220,8,3.6363636363636362,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2025・第一,68,1,1.4705882352941178,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2025・第一,23,2,8.695652173913043,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2025・第一,17,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2025・第一,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2025・第一,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2025・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2025・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2025・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2025・第二,3998,82,2.0510255127563783,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2025・第二,1767,28,1.5846066779852859,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2025・第二,544,31,5.698529411764706,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2025・第二,171,7,4.093567251461988,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2025・第二,33,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2025・第二,16,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2025・第二,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2025・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2025・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
